EmployeeNumber,JobRole,ONET_SOC_Code,Skill_Name,Skill_Type
13,Healthcare Representative,41-4011.00,Microsoft SharePoint,Software
13,Healthcare Representative,41-4011.00,Khameleon,Software
13,Healthcare Representative,41-4011.00,Act!,Software
13,Healthcare Representative,41-4011.00,LexisNexis,Software
13,Healthcare Representative,41-4011.00,NetSuite ERP,Software
13,Healthcare Representative,41-4011.00,Oracle PeopleSoft,Software
13,Healthcare Representative,41-4011.00,Microsoft Office software,Software
13,Healthcare Representative,41-4011.00,Virtual private networking VPN software,Software
13,Healthcare Representative,41-4011.00,FileMaker Pro,Software
13,Healthcare Representative,41-4011.00,ActionWare,Software
13,Healthcare Representative,41-4011.00,Linux,Software
13,Healthcare Representative,41-4011.00,HubSpot software,Software
13,Healthcare Representative,41-4011.00,AMG Teleran SalesInSync,Software
13,Healthcare Representative,41-4011.00,IBM SPSS Statistics,Software
13,Healthcare Representative,41-4011.00,Apache Hadoop,Software
13,Healthcare Representative,41-4011.00,Microsoft Outlook,Software
13,Healthcare Representative,41-4011.00,Microsoft Word,Software
13,Healthcare Representative,41-4011.00,Microsoft Access,Software
13,Healthcare Representative,41-4011.00,R,Software
13,Healthcare Representative,41-4011.00,Google Workspace software,Software
14,Laboratory Technician,29-2012.00,Active Listening,Essential
14,Laboratory Technician,29-2012.00,Speaking,Essential
14,Laboratory Technician,29-2012.00,Active Learning,Essential
14,Laboratory Technician,29-2012.00,Monitoring,Essential
14,Laboratory Technician,29-2012.00,Writing,Essential
14,Laboratory Technician,29-2012.00,Science,Essential
14,Laboratory Technician,29-2012.00,Learning Strategies,Essential
14,Laboratory Technician,29-2012.00,Reimbursement screening software,Software
14,Laboratory Technician,29-2012.00,Microsoft Excel,Software
14,Laboratory Technician,29-2012.00,Email software,Software
14,Laboratory Technician,29-2012.00,Test result delivery software,Software
14,Laboratory Technician,29-2012.00,Data entry software,Software
14,Laboratory Technician,29-2012.00,National Instruments LabVIEW,Software
14,Laboratory Technician,29-2012.00,Specimen tracking software,Software
14,Laboratory Technician,29-2012.00,Laboratory information system LIS,Software
14,Laboratory Technician,29-2012.00,FileMaker Pro,Software
14,Laboratory Technician,29-2012.00,Medical digital imaging software,Software
14,Laboratory Technician,29-2012.00,Commercial plate reader software,Software
14,Laboratory Technician,29-2012.00,Google Docs,Software
14,Laboratory Technician,29-2012.00,Microscopic image capturing software,Software
14,Laboratory Technician,29-2012.00,Microsoft Word,Software
14,Laboratory Technician,29-2012.00,Quizlet,Software
14,Laboratory Technician,29-2012.00,Database software,Software
14,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
14,Laboratory Technician,29-2012.00,Medical system integration software,Software
14,Laboratory Technician,29-2012.00,SAP software,Software
15,Laboratory Technician,29-2012.00,Critical Thinking,Essential
15,Laboratory Technician,29-2012.00,Active Listening,Essential
15,Laboratory Technician,29-2012.00,Active Learning,Essential
15,Laboratory Technician,29-2012.00,Monitoring,Essential
15,Laboratory Technician,29-2012.00,Writing,Essential
15,Laboratory Technician,29-2012.00,Learning Strategies,Essential
15,Laboratory Technician,29-2012.00,Mathematics,Essential
15,Laboratory Technician,29-2012.00,Specimen tracking software,Software
15,Laboratory Technician,29-2012.00,IBM Notes,Software
15,Laboratory Technician,29-2012.00,Google Docs,Software
15,Laboratory Technician,29-2012.00,Medical system integration software,Software
15,Laboratory Technician,29-2012.00,Medical digital imaging software,Software
15,Laboratory Technician,29-2012.00,Sunquest Information Systems Sunquest Laboratory,Software
15,Laboratory Technician,29-2012.00,SAP software,Software
15,Laboratory Technician,29-2012.00,Billing software,Software
15,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
15,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,Software
15,Laboratory Technician,29-2012.00,Database software,Software
15,Laboratory Technician,29-2012.00,Microsoft Excel,Software
15,Laboratory Technician,29-2012.00,Data entry software,Software
15,Laboratory Technician,29-2012.00,Test result delivery software,Software
15,Laboratory Technician,29-2012.00,Reimbursement screening software,Software
15,Laboratory Technician,29-2012.00,Microsoft Office software,Software
15,Laboratory Technician,29-2012.00,National Instruments LabVIEW,Software
15,Laboratory Technician,29-2012.00,Microsoft Word,Software
15,Laboratory Technician,29-2012.00,Quizlet,Software
16,Research Scientist,19-1029.01,Writing,Essential
16,Research Scientist,19-1029.01,Critical Thinking,Essential
16,Research Scientist,19-1029.01,Science,Essential
16,Research Scientist,19-1029.01,Mathematics,Essential
16,Research Scientist,19-1029.01,Monitoring,Essential
16,Research Scientist,19-1029.01,Learning Strategies,Essential
16,Research Scientist,19-1029.01,Active Listening,Essential
16,Research Scientist,19-1029.01,Teradata software,Software
16,Research Scientist,19-1029.01,Scala,Software
16,Research Scientist,19-1029.01,JavaScript Object Notation JSON,Software
16,Research Scientist,19-1029.01,Object oriented development environment software,Software
16,Research Scientist,19-1029.01,NCBI RefSeq,Software
16,Research Scientist,19-1029.01,Linux,Software
16,Research Scientist,19-1029.01,Cufflinks,Software
16,Research Scientist,19-1029.01,Oracle Database,Software
16,Research Scientist,19-1029.01,Perl,Software
16,Research Scientist,19-1029.01,Canu,Software
16,Research Scientist,19-1029.01,Biomatters Geneious,Software
16,Research Scientist,19-1029.01,User interface design software,Software
16,Research Scientist,19-1029.01,Shell script,Software
16,Research Scientist,19-1029.01,Roche 454 Life Sciences GS Data Analysis,Software
16,Research Scientist,19-1029.01,Structured query language SQL,Software
16,Research Scientist,19-1029.01,Genome Analysis Toolkit GATK,Software
16,Research Scientist,19-1029.01,Oracle PL/SQL,Software
16,Research Scientist,19-1029.01,Formula translation/translator FORTRAN,Software
16,Research Scientist,19-1029.01,IBM SPSS Statistics,Software
16,Research Scientist,19-1029.01,BioPerl,Software
16,Research Scientist,19-1029.01,Relational database management software,Software
16,Research Scientist,19-1029.01,Illumina Laboratory Information Management System LIMS,Software
16,Research Scientist,19-1029.01,Apache Accumulo,Software
16,Research Scientist,19-1029.01,Bash,Software
16,Research Scientist,19-1029.01,R,Software
16,Research Scientist,19-1029.01,Genedata Expressionist,Software
16,Research Scientist,19-1029.01,Ruby,Software
16,Research Scientist,19-1029.01,JavaScript,Software
16,Research Scientist,19-1029.01,Bowtie,Software
16,Research Scientist,19-1029.01,Amazon Web Services AWS software,Software
16,Research Scientist,19-1029.01,Django,Software
16,Research Scientist,19-1029.01,SAP software,Software
16,Research Scientist,19-1029.01,Tibco S-PLUS,Software
16,Research Scientist,19-1029.01,Extensible markup language XML,Software
16,Research Scientist,19-1029.01,Microsoft SQL Server,Software
16,Research Scientist,19-1029.01,Microsoft Visual Basic for Applications VBA,Software
16,Research Scientist,19-1029.01,Microsoft Excel,Software
16,Research Scientist,19-1029.01,C,Software
16,Research Scientist,19-1029.01,GitHub,Software
16,Research Scientist,19-1029.01,StataCorp Stata,Software
16,Research Scientist,19-1029.01,Oracle JavaServer Pages JSP,Software
16,Research Scientist,19-1029.01,Hypertext markup language HTML,Software
16,Research Scientist,19-1029.01,The MathWorks MATLAB,Software
16,Research Scientist,19-1029.01,C++,Software
16,Research Scientist,19-1029.01,TopHat,Software
16,Research Scientist,19-1029.01,GenBank,Software
16,Research Scientist,19-1029.01,PHP,Software
16,Research Scientist,19-1029.01,Microsoft Azure software,Software
16,Research Scientist,19-1029.01,Velvet,Software
16,Research Scientist,19-1029.01,Bioconductor software,Software
16,Research Scientist,19-1029.01,Tableau,Software
16,Research Scientist,19-1029.01,Microsoft Access,Software
16,Research Scientist,19-1029.01,NoSQL,Software
16,Research Scientist,19-1029.01,BWA,Software
16,Research Scientist,19-1029.01,Microsoft Office software,Software
16,Research Scientist,19-1029.01,Git,Software
16,Research Scientist,19-1029.01,Microsoft Active Server Pages ASP,Software
16,Research Scientist,19-1029.01,Docker,Software
16,Research Scientist,19-1029.01,BLAT,Software
16,Research Scientist,19-1029.01,jQuery,Software
18,Laboratory Technician,29-2012.00,Science,Essential
18,Laboratory Technician,29-2012.00,Active Learning,Essential
18,Laboratory Technician,29-2012.00,Critical Thinking,Essential
18,Laboratory Technician,29-2012.00,Mathematics,Essential
18,Laboratory Technician,29-2012.00,Reading Comprehension,Essential
18,Laboratory Technician,29-2012.00,Writing,Essential
18,Laboratory Technician,29-2012.00,Active Listening,Essential
18,Laboratory Technician,29-2012.00,Data entry software,Software
18,Laboratory Technician,29-2012.00,FileMaker Pro,Software
18,Laboratory Technician,29-2012.00,Microsoft Excel,Software
18,Laboratory Technician,29-2012.00,MEDITECH software,Software
18,Laboratory Technician,29-2012.00,SAP software,Software
18,Laboratory Technician,29-2012.00,Minitab,Software
18,Laboratory Technician,29-2012.00,Sunquest Information Systems Sunquest Laboratory,Software
18,Laboratory Technician,29-2012.00,Billing software,Software
18,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
18,Laboratory Technician,29-2012.00,Quality control software,Software
18,Laboratory Technician,29-2012.00,Medical system integration software,Software
18,Laboratory Technician,29-2012.00,Quizlet,Software
18,Laboratory Technician,29-2012.00,Laboratory information system LIS,Software
18,Laboratory Technician,29-2012.00,Specimen tracking software,Software
18,Laboratory Technician,29-2012.00,Microsoft Word,Software
18,Laboratory Technician,29-2012.00,Test routing software,Software
18,Laboratory Technician,29-2012.00,Email software,Software
18,Laboratory Technician,29-2012.00,Electronic medical record EMR software,Software
18,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,Software
19,Laboratory Technician,29-2012.00,Monitoring,Essential
19,Laboratory Technician,29-2012.00,Active Listening,Essential
19,Laboratory Technician,29-2012.00,Learning Strategies,Essential
19,Laboratory Technician,29-2012.00,Mathematics,Essential
19,Laboratory Technician,29-2012.00,Science,Essential
19,Laboratory Technician,29-2012.00,Writing,Essential
19,Laboratory Technician,29-2012.00,Reading Comprehension,Essential
19,Laboratory Technician,29-2012.00,FileMaker Pro,Software
19,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
19,Laboratory Technician,29-2012.00,Microsoft Excel,Software
19,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,Software
19,Laboratory Technician,29-2012.00,Billing software,Software
19,Laboratory Technician,29-2012.00,Minitab,Software
19,Laboratory Technician,29-2012.00,Medical system integration software,Software
19,Laboratory Technician,29-2012.00,Reimbursement screening software,Software
19,Laboratory Technician,29-2012.00,MEDITECH software,Software
19,Laboratory Technician,29-2012.00,Specimen tracking software,Software
19,Laboratory Technician,29-2012.00,Electronic medical record EMR software,Software
19,Laboratory Technician,29-2012.00,Medical digital imaging software,Software
19,Laboratory Technician,29-2012.00,Data entry software,Software
19,Laboratory Technician,29-2012.00,IBM Notes,Software
19,Laboratory Technician,29-2012.00,Google Docs,Software
19,Laboratory Technician,29-2012.00,SAP software,Software
19,Laboratory Technician,29-2012.00,Test routing software,Software
19,Laboratory Technician,29-2012.00,Sunquest Information Systems Sunquest Laboratory,Software
19,Laboratory Technician,29-2012.00,Microsoft PowerPoint,Software
20,Manufacturing Director,11-1021.00,Active Listening,Essential
20,Manufacturing Director,11-1021.00,Active Learning,Essential
20,Manufacturing Director,11-1021.00,Critical Thinking,Essential
20,Manufacturing Director,11-1021.00,Monitoring,Essential
20,Manufacturing Director,11-1021.00,Speaking,Essential
20,Manufacturing Director,11-1021.00,Writing,Essential
20,Manufacturing Director,11-1021.00,Learning Strategies,Essential
20,Manufacturing Director,11-1021.00,Quest Erwin Data Modeler,Software
20,Manufacturing Director,11-1021.00,LSA Visual Easy Lean,Software
20,Manufacturing Director,11-1021.00,CNC Mastercam,Software
20,Manufacturing Director,11-1021.00,Adobe Acrobat,Software
20,Manufacturing Director,11-1021.00,Realization Streamliner,Software
20,Manufacturing Director,11-1021.00,PostgreSQL,Software
20,Manufacturing Director,11-1021.00,Teradata Database,Software
20,Manufacturing Director,11-1021.00,Microsoft Visual Basic,Software
20,Manufacturing Director,11-1021.00,Nagios,Software
20,Manufacturing Director,11-1021.00,YouTube,Software
20,Manufacturing Director,11-1021.00,Microsoft Windows,Software
20,Manufacturing Director,11-1021.00,Tableau,Software
20,Manufacturing Director,11-1021.00,Autodesk AutoCAD,Software
20,Manufacturing Director,11-1021.00,Kronos Workforce Payroll,Software
20,Manufacturing Director,11-1021.00,Microsoft Office software,Software
20,Manufacturing Director,11-1021.00,Microsoft Visio,Software
20,Manufacturing Director,11-1021.00,NetSuite NetCRM,Software
20,Manufacturing Director,11-1021.00,Citrix cloud computing software,Software
20,Manufacturing Director,11-1021.00,Kronos Workforce Timekeeper,Software
20,Manufacturing Director,11-1021.00,Oracle JD Edwards EnterpriseOne,Software
20,Manufacturing Director,11-1021.00,HubSpot software,Software
20,Manufacturing Director,11-1021.00,Dynamic Energy Systems MedAct,Software
20,Manufacturing Director,11-1021.00,Screencastify,Software
20,Manufacturing Director,11-1021.00,Blackboard software,Software
20,Manufacturing Director,11-1021.00,HEAT Software GoldMine,Software
20,Manufacturing Director,11-1021.00,IBM InfoSphere DataStage,Software
20,Manufacturing Director,11-1021.00,Apple Keynote,Software
20,Manufacturing Director,11-1021.00,Human resource management software HRMS,Software
20,Manufacturing Director,11-1021.00,R,Software
20,Manufacturing Director,11-1021.00,Job control language JCL,Software
20,Manufacturing Director,11-1021.00,Google Slides,Software
20,Manufacturing Director,11-1021.00,Sage 50 Accounting,Software
20,Manufacturing Director,11-1021.00,Sugar CRM,Software
20,Manufacturing Director,11-1021.00,Oracle Fusion Applications,Software
20,Manufacturing Director,11-1021.00,Slack,Software
