EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight,Recommended_Course_ID,Recommended_Course_Title,Match_Similarity
14,29-2012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
14,29-2012.00,Minitab,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
14,29-2012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
14,29-2012.00,Quality control software,3.0,CRS-107,Agile Project Management & Operations,0.3808
14,29-2012.00,Test routing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
14,29-2012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
14,29-2012.00,Hematology laboratory workflow management software,3.0,CRS-103,Python & Software Engineering Architecture,0.2532
14,29-2012.00,Sunquest Information Systems Sunquest Laboratory,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
14,29-2012.00,Critical Thinking,3.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
14,29-2012.00,Billing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
14,29-2012.00,Mathematics,2.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
14,29-2012.00,Reading Comprehension,3.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,Science,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,Electronic medical record EMR software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
15,29-2012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
15,29-2012.00,Microscopic image capturing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
15,29-2012.00,Minitab,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,Laboratory information system LIS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,Commercial plate reader software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
15,29-2012.00,Quality control software,3.0,CRS-107,Agile Project Management & Operations,0.3808
15,29-2012.00,Test routing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
15,29-2012.00,Reading Comprehension,3.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,Speaking,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
15,29-2012.00,MEDITECH software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
15,29-2012.00,Email software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
16,19-1029.01,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
16,19-1029.01,Data visualization software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
16,19-1029.01,Microsoft Visual Studio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
16,19-1029.01,dbSNP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,ClustalW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Apache HTTP Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Public genomic databases,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
16,19-1029.01,Apache Groovy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Microsoft SQL Server Reporting Services SSRS,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3771
16,19-1029.01,Bioconductor,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,DNA sequencing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
16,19-1029.01,UNIX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Speaking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Python,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
16,19-1029.01,TIBCO Spotfire S+,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Software development tools,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
16,19-1029.01,Primer3,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Reading Comprehension,4.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,ENSEMBL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Cytel StatXact,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Life Technologies SOLiD,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Accelrys Pipeline Pilot,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,PostgreSQL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Snakemake,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Life Technologies Vector NTI,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,GenePattern,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,MySQL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
16,19-1029.01,Oracle Java,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,C#,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
16,19-1029.01,RNA sequencing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
16,19-1029.01,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
16,19-1029.01,Web browser software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
16,19-1029.01,Active Learning,3.88,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
16,19-1029.01,Apache Hadoop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
18,29-2012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
18,29-2012.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
18,29-2012.00,Reimbursement screening software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
18,29-2012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
18,29-2012.00,Microscopic image capturing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
18,29-2012.00,Test result delivery software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
18,29-2012.00,Commercial plate reader software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
18,29-2012.00,National Instruments LabVIEW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
18,29-2012.00,Medical digital imaging software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
18,29-2012.00,Database software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
18,29-2012.00,Learning Strategies,2.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
18,29-2012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
18,29-2012.00,Speaking,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
18,29-2012.00,Monitoring,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
19,29-2012.00,Microscopic image capturing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
19,29-2012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
19,29-2012.00,Test result delivery software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
19,29-2012.00,Laboratory information system LIS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
19,29-2012.00,National Instruments LabVIEW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
19,29-2012.00,Commercial plate reader software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
19,29-2012.00,Database software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
19,29-2012.00,Quality control software,3.0,CRS-107,Agile Project Management & Operations,0.3808
19,29-2012.00,Quizlet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
19,29-2012.00,Critical Thinking,3.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
19,29-2012.00,Speaking,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
19,29-2012.00,Active Learning,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
19,29-2012.00,Email software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
19,29-2012.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,Qlik Tech QlikView,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Tax software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
20,11-1021.00,AMG Teleran SalesInSync,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
20,11-1021.00,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Oracle Eloqua,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Oracle E-Business Suite Financials,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
20,11-1021.00,Apple macOS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Microsoft Project,3.0,CRS-107,Agile Project Management & Operations,0.2332
20,11-1021.00,Apple Final Cut Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Customer information control system CICS,3.0,CRS-107,Agile Project Management & Operations,0.3298
20,11-1021.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Atlassian JIRA,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Vanguard Software Vanguard Sales Manager,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
20,11-1021.00,Evernote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Payroll software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
20,11-1021.00,Splunk Enterprise,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Oracle PeopleSoft,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Veritas NetBackup,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Reading Comprehension,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Microsoft FrontPage,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,Act!,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Puppet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Microsoft SQL Server,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
20,11-1021.00,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,Structured query language SQL,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,Fund accounting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
20,11-1021.00,Microsoft OneNote,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,IBM Power Systems software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
20,11-1021.00,SAP Business Objects,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
20,11-1021.00,Google Drive,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,McAfee,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Marketo Marketing Automation,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
20,11-1021.00,Oracle Solaris,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Datawatch Monarch,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Mathematics,2.62,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Science,1.5,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Minitab,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Atlassian Confluence,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Avidian Technologies Prophet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,SeaMonkey,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,Flipgrid,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Medical condition coding software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
20,11-1021.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
20,11-1021.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
20,11-1021.00,Apache Hadoop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft Visual Studio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
21,19-1029.01,StataCorp Stata,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,dbSNP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft Azure software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
21,19-1029.01,Formula translation/translator FORTRAN,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Oracle PL/SQL,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
21,19-1029.01,C,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft Visual Basic for Applications VBA,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
21,19-1029.01,Public genomic databases,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
21,19-1029.01,Docker,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Scala,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft SQL Server Reporting Services SSRS,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3771
21,19-1029.01,DNA sequencing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
21,19-1029.01,Speaking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Shell script,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,BioPerl,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,GitHub,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,TIBCO Spotfire S+,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Hypertext markup language HTML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft SQL Server,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
21,19-1029.01,Cytel StatXact,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Accelrys Pipeline Pilot,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,NCBI RefSeq,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,jQuery,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Snakemake,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft Active Server Pages ASP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
21,19-1029.01,Bioconductor software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
21,19-1029.01,TopHat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,JavaScript Object Notation JSON,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
21,19-1029.01,Mathematics,3.88,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
21,19-1029.01,Web browser software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
21,19-1029.01,Tableau,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,The MathWorks MATLAB,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
21,19-1029.01,Monitoring,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
22,29-2012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
22,29-2012.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
22,29-2012.00,Reimbursement screening software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
22,29-2012.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
22,29-2012.00,Microscopic image capturing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
22,29-2012.00,Test result delivery software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
22,29-2012.00,Data entry software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
22,29-2012.00,Quality control software,3.0,CRS-107,Agile Project Management & Operations,0.3808
22,29-2012.00,Test routing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
22,29-2012.00,Sunquest Information Systems Sunquest Laboratory,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
22,29-2012.00,Critical Thinking,3.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
22,29-2012.00,Writing,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
22,29-2012.00,Billing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
22,29-2012.00,Active Learning,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
23,11-1021.00,Qlik Tech QlikView,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
23,11-1021.00,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
